date,province_thai,province_eng,region_thai,region_eng,variable,value
01-06-19,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11549
01-06-19,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,12580
01-06-19,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,503
01-06-19,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1522
01-06-19,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,620
01-06-19,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,66
01-06-19,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,74862.52
01-06-19,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,351.32
01-06-19,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,1775.71
01-06-19,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,490.18
01-06-19,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,122.72
01-06-19,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,392.78
01-06-19,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,75.17
01-06-19,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,82.96
01-06-19,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,405.78
01-06-19,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,279.86
01-06-19,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,509.01
01-06-19,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,153.86
01-06-19,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,461.32
01-06-19,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,276.81
01-06-19,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,1912.3
01-06-19,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,190.84
01-06-19,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,376.85
01-06-19,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,1999.53
01-06-19,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,2640.44
01-06-19,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,22752.19
01-06-19,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,941.22
01-06-19,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,1391.31
01-06-19,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,624.63
01-06-19,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,423.91
01-06-19,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,2954.66
01-06-19,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,558.92
01-06-19,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,31831.3
01-06-19,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_all,254.41
01-06-19,ตรัง,Trang ,ภาคใต้,south,net_profit_all,530.74
01-06-19,ระนอง,Ranong ,ภาคใต้,south,net_profit_all,402.25
01-06-19,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_all,665.96
01-06-19,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_all,81.8
01-06-19,ยะลา,Yala ,ภาคใต้,south,net_profit_all,289.92
01-06-19,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_all,1683.59
01-06-19,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_all,275.04
01-06-19,กระบี่,Krabi ,ภาคใต้,south,net_profit_all,6811.42
01-06-19,สงขลา,Songkhla ,ภาคใต้,south,net_profit_all,4567.22
01-06-19,พังงา,Phang Nga ,ภาคใต้,south,net_profit_all,3423.43
01-06-19,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_all,5993.67
01-06-19,สตูล,Satun ,ภาคใต้,south,net_profit_all,420.27
01-06-19,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_all,138.08
01-06-19,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_all,1755.19
01-06-19,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_all,7246.88
01-06-19,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_all,89.17
01-06-19,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_all,450.36
01-06-19,ตาก,Tak ,ภาคเหนือ,north,net_profit_all,591.09
01-06-19,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_all,583.88
01-06-19,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_all,63.17
01-06-19,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_all,538.53
01-06-19,แพร่,Phrae ,ภาคเหนือ,north,net_profit_all,95.3
01-06-19,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_all,267.31
01-06-19,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_all,113.68
01-06-19,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_all,364.1
01-06-19,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_all,158.34
01-06-19,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_all,89.26
01-06-19,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_all,269.7
01-06-19,น่าน,Nan ,ภาคเหนือ,north,net_profit_all,244.76
01-06-19,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,108.19
01-06-19,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1247.07
01-06-19,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,185.86
01-06-19,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,176.25
01-06-19,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1842.99
01-06-19,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,274.36
01-06-19,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,118.97
01-06-19,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,226.43
01-06-19,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,113.69
01-06-19,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,350.03
01-06-19,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_all,182.64
01-06-19,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,195.89
01-06-19,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,471.22
01-06-19,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,73.16
01-06-19,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,858.18
01-06-19,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,588.2
01-06-19,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,244.19
01-06-19,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,102.37
01-06-19,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,26.63
01-06-19,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,28.83
01-06-19,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,27583.91
01-06-19,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,347.46
01-06-19,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,1128.5
01-06-19,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,483.61
01-06-19,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,122.17
01-06-19,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,378.98
01-06-19,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,74.58
01-06-19,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,81.81
01-06-19,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,354.41
01-06-19,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,164.21
01-06-19,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,325.37
01-06-19,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,153.44
01-06-19,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_thai,458.19
01-06-19,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_thai,267.36
01-06-19,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1749.96
01-06-19,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_thai,185.21
01-06-19,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_thai,368.92
01-06-19,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1718.48
01-06-19,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1752.92
01-06-19,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_thai,4895.04
01-06-19,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_thai,864.03
01-06-19,ตราด,Trat ,ภาคตะวันออก,east,net_profit_thai,955.24
01-06-19,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_thai,621.99
01-06-19,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_thai,382.34
01-06-19,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_thai,2656.36
01-06-19,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_thai,510.39
01-06-19,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_thai,3367.54
01-06-19,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_thai,248.3
01-06-19,ตรัง,Trang ,ภาคใต้,south,net_profit_thai,460.13
01-06-19,ระนอง,Ranong ,ภาคใต้,south,net_profit_thai,367
01-06-19,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_thai,637.3
01-06-19,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_thai,81.32
01-06-19,ยะลา,Yala ,ภาคใต้,south,net_profit_thai,13.46
01-06-19,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_thai,1661.03
01-06-19,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_thai,51.66
01-06-19,กระบี่,Krabi ,ภาคใต้,south,net_profit_thai,2288.91
01-06-19,สงขลา,Songkhla ,ภาคใต้,south,net_profit_thai,1760.72
01-06-19,พังงา,Phang Nga ,ภาคใต้,south,net_profit_thai,357.79
01-06-19,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_thai,1325.91
01-06-19,สตูล,Satun ,ภาคใต้,south,net_profit_thai,354.84
01-06-19,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_thai,134.08
01-06-19,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_thai,1283.2
01-06-19,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_thai,4256.74
01-06-19,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_thai,88.07
01-06-19,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_thai,442.52
01-06-19,ตาก,Tak ,ภาคเหนือ,north,net_profit_thai,586.61
01-06-19,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_thai,532.55
01-06-19,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_thai,61.24
01-06-19,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_thai,529.19
01-06-19,แพร่,Phrae ,ภาคเหนือ,north,net_profit_thai,84.69
